,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Soda_Ash_T
62,Sungai Tengi,5.82,2021-02-02,12.28,5.71,0.88,0.13,0.03,5.0,0.0,8.0,5.19,3.73,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,13.190000000000001
63,Sungai Tengi,5.8,2021-02-03,39.27,8.25,1.68,0.5,0.11,9.75,0.0,11.33,5.05,3.67,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,16.38
64,Sungai Tengi,5.77,2021-02-04,21.94,5.29,0.97,0.12,0.08,9.67,0.0,12.0,5.01,3.72,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,17.009999999999998
65,Sungai Tengi,5.82,2021-02-05,9.04,2.0,0.65,0.21,0.02,5.0,0.0,8.0,5.37,3.73,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.56,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,13.370000000000001
66,Sungai Tengi,5.84,2021-02-06,33.13,6.04,0.89,0.36,0.05,10.0,0.0,13.5,5.37,3.73,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.56,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,18.87
67,Sungai Tengi,5.8,2021-02-07,23.26,4.58,0.92,0.31,0.05,13.0,0.0,14.5,5.24,3.05,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.53,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,19.740000000000002
68,Sungai Tengi,5.57,2021-02-08,93.95,328.67,1.09,0.21,0.06,18.5,0.0,19.33,5.19,3.08,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,24.52
69,Sungai Tengi,5.45,2021-02-09,24.68,202.71,0.74,0.17,0.07,14.0,0.0,16.0,4.91,3.05,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,20.91
70,Sungai Tengi,5.63,2021-02-10,14.63,65.88,0.67,0.13,0.04,9.0,0.0,11.67,5.84,3.29,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.54,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,17.509999999999998
71,Sungai Tengi,5.71,2021-02-11,13.17,59.17,0.83,0.15,0.02,6.67,0.0,6.67,6.51,3.59,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.56,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,13.18
72,Sungai Tengi,5.79,2021-02-12,15.18,65.83,0.81,0.27,0.03,6.33,0.0,6.33,6.0,3.22,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,12.33
73,Sungai Tengi,5.79,2021-02-13,14.39,70.55,0.99,0.21,0.05,8.8,0.0,9.2,6.34,3.31,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.54,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,15.54
74,Sungai Tengi,5.84,2021-02-14,11.51,53.25,1.04,0.1,0.05,6.75,0.0,8.17,5.87,3.06,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,14.04
75,Sungai Tengi,5.86,2021-02-15,11.6,53.46,1.01,0.13,0.05,8.0,0.0,9.0,5.87,3.06,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,14.870000000000001
76,Sungai Tengi,5.9,2021-02-16,12.64,61.96,1.08,0.14,0.04,8.0,0.0,9.0,5.87,3.06,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,14.870000000000001
77,Sungai Tengi,5.92,2021-02-17,16.5,56.96,0.96,0.12,0.05,8.0,0.0,9.0,5.87,3.06,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,14.870000000000001
78,Sungai Tengi,5.95,2021-02-18,13.19,72.42,0.98,0.17,0.04,8.0,0.0,9.0,5.98,3.12,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.58,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,14.98
79,Sungai Tengi,6.01,2021-02-19,11.65,69.88,1.02,0.13,0.05,8.0,0.0,9.0,5.98,3.12,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.58,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,14.98
80,Sungai Tengi,6.08,2021-02-20,11.63,62.83,1.02,0.14,0.03,6.67,0.0,7.0,5.79,3.34,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.53,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,12.79
81,Sungai Tengi,6.11,2021-02-21,11.15,42.92,0.84,0.13,0.1,6.0,0.0,6.0,6.21,3.23,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.54,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,12.21
82,Sungai Tengi,6.11,2021-02-22,12.8,51.25,0.95,0.13,0.05,6.0,0.0,6.0,5.87,3.06,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,11.870000000000001
83,Sungai Tengi,6.11,2021-02-23,14.95,64.29,1.0,0.03,0.06,6.0,0.0,6.27,6.3,3.16,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,12.57
84,Sungai Tengi,6.13,2021-02-24,11.53,42.08,0.87,0.05,0.03,5.83,0.0,6.58,6.26,3.16,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,12.84
85,Sungai Tengi,6.12,2021-02-25,13.8,42.5,0.88,0.16,0.04,6.0,0.0,5.0,6.39,3.19,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,11.39
86,Sungai Tengi,6.14,2021-02-26,12.78,52.5,0.95,0.2,0.02,6.0,0.0,5.0,5.48,3.1,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,10.48
87,Sungai Tengi,6.2,2021-02-27,17.2,57.67,1.1,0.16,0.04,7.58,0.0,8.67,6.02,3.21,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.55,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,14.69
88,Sungai Tengi,6.18,2021-02-28,15.43,65.71,1.15,0.19,0.03,8.0,0.0,10.0,5.86,3.48,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.55,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Tengi,15.86
89,Sungai Tengi,5.47,2021-01-01,54.63,12.17,1.16,0.28,0.08,12.83,0.0,14.0,4.77,3.17,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,18.77
90,Sungai Tengi,5.61,2021-01-02,25.15,7.42,0.96,0.16,0.04,7.67,0.0,10.42,5.51,3.19,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,15.93
91,Sungai Tengi,5.39,2021-01-03,117.24,9.42,0.96,0.8,0.2,20.17,0.0,18.0,5.8,3.22,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,23.8
92,Sungai Tengi,5.11,2021-01-04,27.78,14.08,0.75,0.38,0.09,14.0,0.0,18.0,6.03,3.24,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,24.03
93,Sungai Tengi,5.12,2021-01-05,22.72,7.17,0.8,0.18,0.13,11.0,0.0,18.33,6.03,3.24,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,24.36
94,Sungai Tengi,5.26,2021-01-06,20.57,9.55,0.7,0.2,0.08,9.36,0.0,14.0,5.84,3.24,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,19.84
95,Sungai Tengi,5.36,2021-01-07,64.43,11.08,1.42,0.12,0.18,12.5,0.0,13.5,5.88,3.27,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,19.38
96,Sungai Tengi,5.39,2021-01-08,61.34,8.67,1.11,0.61,0.14,16.5,0.0,17.67,5.76,2.81,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,23.43
97,Sungai Tengi,5.36,2021-01-09,17.2,3.5,0.59,0.16,0.05,9.33,0.0,14.0,5.51,3.09,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,19.509999999999998
98,Sungai Tengi,5.42,2021-01-10,14.02,4.08,0.62,0.1,0.04,8.5,0.0,14.0,5.69,3.29,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,19.69
99,Sungai Tengi,5.43,2021-01-11,12.93,2.75,0.69,0.11,0.03,9.5,0.0,13.75,5.65,3.31,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,19.4
100,Sungai Tengi,5.4,2021-01-12,11.18,3.33,0.69,0.08,0.06,8.33,0.0,12.33,5.46,3.18,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,17.79
101,Sungai Tengi,5.5,2021-01-13,10.16,3.42,0.65,0.08,0.02,8.0,0.0,12.25,5.38,3.08,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,17.63
102,Sungai Tengi,5.52,2021-01-14,9.85,4.75,0.75,0.07,0.01,8.5,0.0,12.75,5.35,3.04,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,18.1
103,Sungai Tengi,5.57,2021-01-15,13.3,3.92,0.7,0.12,0.03,8.0,0.0,10.0,5.85,3.1,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,15.85
104,Sungai Tengi,5.52,2021-01-16,14.05,4.67,0.95,0.29,0.04,7.5,0.0,8.33,5.68,3.05,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,14.01
105,Sungai Tengi,5.62,2021-01-17,28.02,3.25,1.02,0.38,0.03,9.75,0.0,11.33,5.63,3.06,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,16.96
106,Sungai Tengi,5.54,2021-01-18,14.29,4.83,0.81,0.29,0.04,8.17,0.0,10.25,5.48,3.04,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,15.73
107,Sungai Tengi,5.68,2021-01-19,9.98,4.83,0.68,0.2,0.03,8.0,0.0,10.0,5.47,3.04,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,15.469999999999999
108,Sungai Tengi,6.0,2021-01-20,6.67,7.67,0.7,0.22,0.02,7.17,0.0,9.17,5.47,3.04,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,14.64
109,Sungai Tengi,5.79,2021-01-21,9.6,5.33,0.72,0.07,0.03,8.0,0.0,8.5,5.45,3.03,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,13.95
110,Sungai Tengi,5.69,2021-01-22,47.13,6.83,0.72,0.28,0.02,13.33,0.0,15.25,5.47,3.04,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,20.72
111,Sungai Tengi,5.34,2021-01-23,21.87,4.33,0.73,0.66,0.05,10.5,0.0,13.92,5.44,3.03,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,19.36
112,Sungai Tengi,5.67,2021-01-24,18.57,5.08,0.66,0.15,0.02,9.33,0.0,11.33,5.47,3.04,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,16.8
113,Sungai Tengi,5.61,2021-01-25,40.94,7.67,0.89,0.1,0.03,12.83,0.0,14.17,5.45,3.03,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,19.62
114,Sungai Tengi,5.49,2021-01-26,27.22,3.71,0.74,0.23,0.06,16.0,0.0,15.33,5.45,3.03,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,20.78
115,Sungai Tengi,5.58,2021-01-27,127.3,8.88,1.3,0.38,0.04,18.0,0.0,18.5,5.45,3.03,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,23.95
116,Sungai Tengi,5.43,2021-01-28,49.26,4.81,0.94,0.5,0.12,18.6,0.0,19.6,5.67,3.15,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,25.270000000000003
117,Sungai Tengi,5.56,2021-01-29,20.12,4.38,0.84,0.32,0.06,10.5,0.0,12.83,5.55,3.08,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,18.38
118,Sungai Tengi,5.66,2021-01-30,19.72,4.6,0.88,0.12,0.05,12.4,0.0,15.6,5.61,3.07,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,21.21
119,Sungai Tengi,5.76,2021-01-31,13.8,4.17,0.84,0.14,0.03,6.67,0.0,12.0,5.36,3.41,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Tengi,17.36
120,Sungai Tengi,5.85,2021-07-01,17.62,133.43,0.84,0.12,0.04,9.55,0.0,10.18,6.26,2.7,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,16.439999999999998
121,Sungai Tengi,5.99,2021-07-02,10.89,79.19,0.83,0.38,0.03,8.0,0.0,8.0,6.26,2.7,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,14.26
122,Sungai Tengi,5.97,2021-07-03,7.25,61.38,0.71,0.4,0.04,6.0,0.0,6.0,6.26,2.7,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,12.26
123,Sungai Tengi,5.97,2021-07-04,17.49,138.75,0.72,0.64,0.04,7.67,0.0,8.33,6.26,2.7,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,14.59
124,Sungai Tengi,5.65,2021-07-05,100.92,496.95,1.14,0.36,0.07,18.0,0.0,18.1,6.26,2.71,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,24.36
125,Sungai Tengi,5.36,2021-07-06,20.86,148.2,0.72,0.24,0.05,10.6,0.0,14.0,7.82,2.71,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,21.82
126,Sungai Tengi,5.77,2021-07-07,13.35,97.65,0.54,0.38,0.04,9.8,0.0,11.8,7.82,2.71,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,28.99,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,19.62
127,Sungai Tengi,5.79,2021-07-08,9.65,76.05,0.68,0.06,0.05,6.0,0.0,9.0,7.82,3.26,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,16.82
128,Sungai Tengi,5.83,2021-07-09,8.36,69.58,0.6,0.12,0.07,6.0,0.0,9.0,7.82,3.26,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.51,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Tengi,16.82
